"","Rendimento Escolar","Inteligência","Motivação","Ansiedade","Número de Recursos","Índice Acadêmico","Idade","Sexo","Trabalha Atualmente","Design Instrucional","Atitude Postiva EAD","Resolução de Problemas","Rendimento EscolarZ","InteligênciaZ","MotivaçãoZ","AnsiedadeZ","Número de Recursos","Índice AcadêmicoZ","IdadeZ","Atitude Postiva EADZ","Resolução de ProblemasZ"
"314",52.4,91.6,12.9,12.3,5,67.5,22,"Masculino","Estágio","Personalizado",15.7,45.6,-1.2530000615825,-0.643258715089337,-1.75128725921973,1.13127165149369,-1.48985052398313,-0.295003321148455,0.0474249928358163,-2.93719047788058,-1.59813059441974
"315",57.5,95.1,22.4,9.4,9,70.7,21,"Masculino","Ativ.Remunerada","Padrão",24.3,50.2,-0.55543248431652,-0.384635016650141,0.563457639922871,-0.334411649771404,-0.203648632774673,0.0373362766952538,-0.451785458067519,-0.261596362625254,-0.017637387956187
"316",73.4,109.8,24.4,11.1,13,91.4,24,"Feminino","Estágio","Padrão",29.1,51.2,1.6193370212774,0.70158451679448,1.05077235553184,0.524782009590893,1.08255325843379,2.18715805024674,1.04584589464249,1.23175849240097,0.325948091709802
"317",62,98.5,25.8,9.4,10,69.8,23,"Masculino","Ativ.Remunerada","Personalizado",28.2,49.7,0.0600683191534588,-0.13340056673778,1.39189265645812,-0.334411649771404,0.117901840027442,-0.0561342351982898,0.546635443739151,0.951754457083556,-0.189430127789182
"318",47.1,82.4,12.3,11.4,17,60.1,23,"Feminino","Ativ.Remunerada","Padrão",19.8,44.1,-1.9779232301138,-1.32306957955808,-1.89748167390243,0.676404420066593,2.36875514964225,-1.06353864116203,0.546635443739151,-1.66161653921234,-2.11350881391872
"319",68.9,123.6,21.7,9.8,13,64.6,24,"Feminino","Ativ.Remunerada","Personalizado",28.8,55.7,1.00383621780743,1.72130081349759,0.392897489459732,-0.132248435803805,1.08255325843379,-0.596186081694317,1.04584589464249,1.13842381396183,1.87208275020675
"320",60.9,112.8,26.4,9.3,3,69.4,21,"Masculino","Ativ.Remunerada","Padrão",26.8,48.5,-0.0903874328058694,0.923261972599504,1.53808707114081,-0.384952453263304,-2.13295146958736,-0.0976766849287525,-0.451785458067519,0.516192624367573,-0.60173270338837
"321",55.8,103.3,18.3,10.2,10,68.2,19,"Masculino","Ativ.Remunerada","Personalizado",27.5,51.3,-0.787955010071845,0.22128336255026,-0.435537527075516,0.069914778163794,0.117901840027442,-0.222304034120144,-1.45020635987419,0.733973540725564,0.360306639676399
"322",60.6,117.1,19.2,9.4,8,54.1,25,"Feminino","Ativ.Remunerada","Personalizado",24.3,51.9,-0.131420819703868,1.24099965925337,-0.21624590505148,-0.334411649771404,-0.525199105576787,-1.68667538711899,1.54505634554582,-0.261596362625254,0.566457927475993
"323",56,81.3,19.9,8.8,8,71.5,20,"Feminino","Estágio","Padrão",26.8,47.6,-0.760599418806512,-1.40435131335325,-0.0456857545883409,-0.637656470722803,-0.525199105576787,0.120421176156181,-0.950995908970854,0.516192624367573,-0.910959635087759
"324",63.2,109.3,21.5,9.4,11,73,22,"Masculino","Ativ.Remunerada","Padrão",27,51.2,0.224201866745453,0.664638274160309,0.344166017898835,-0.334411649771404,0.439452312829557,0.276205362645419,0.0474249928358163,0.578415743326999,0.325948091709802
"325",59.2,92.7,22.7,10,10,70.5,25,"Masculino","Ativ.Remunerada","Padrão",24.1,51.2,-0.322909958561194,-0.56197698129416,0.636554847264217,-0.0311668288200053,0.117901840027442,0.0165650518300218,1.54505634554582,-0.32381948158468,0.325948091709802
"326",67.5,109.6,25.3,10.4,13,50.9,22,"Masculino","Estágio","Personalizado",30.7,53.1,0.812347078950099,0.686806019740811,1.27006397755588,0.170996385147594,1.08255325843379,-2.01901498496269,0.0474249928358163,1.72954344407638,0.978760503075181
"327",60.8,99.1,19.6,13.1,9,76.4,26,"Masculino","Ativ.Remunerada","Padrão",22.8,49.1,-0.104065228438536,-0.089065075576775,-0.118782961929686,1.53559807942889,-0.203648632774673,0.62931618535436,2.04426679644916,-0.72826975482095,-0.395581415588776
"328",60.6,108.9,20.8,7.3,7,78.3,17,"Masculino","Ativ.Remunerada","Padrão",27.3,49.9,-0.131420819703868,0.635081280052973,0.173605867435696,-1.3957685231013,-0.846749578378902,0.826642821574061,-2.44862726168086,0.671750421766138,-0.120713031855985
"329",75.1,118.7,30,9.6,12,72.8,22,"Masculino","Estudante","Personalizado",35,50.7,1.85185954703273,1.35922763568272,2.41525355923696,-0.233330042787605,0.761002785631672,0.255434137780187,0.0474249928358163,3.06734050170404,0.154155351876808
"330",64.1,100.1,21.7,11.3,10,76.5,24,"Masculino","Ativ.Remunerada","Padrão",27,47.8,0.347302027439448,-0.0151725903084335,0.392897489459732,0.625863616574693,0.117901840027442,0.639701797786975,1.04584589464249,0.578415743326999,-0.842242539154563
"331",58.4,114.2,20.8,13.5,18,57.6,23,"Masculino","Estágio","Padrão",28.2,53.4,-0.432332323622524,1.02671145197518,0.173605867435696,1.73776129339649,2.69030562244436,-1.32317895197743,0.546635443739151,0.951754457083556,1.08183614697498
"332",53.3,83.4,14.6,10.9,7,77.9,22,"Feminino","Estágio","Padrão",18.9,47.7,-1.1298999008885,-1.24917709428974,-1.33706975095211,0.423700402607094,-0.846749578378902,0.785100371843599,0.0474249928358163,-1.94162057452976,-0.87660108712116
"333",65,89.9,20,10,12,69.2,24,"Masculino","Estágio","Personalizado",22.5,49.1,0.470402188133444,-0.768875940045516,-0.0213200188078921,-0.0311668288200053,0.761002785631672,-0.118447909793985,1.04584589464249,-0.821604433260089,-0.395581415588776
"334",69.4,121.3,19.1,9.4,14,69.8,23,"Masculino","Ativ.Remunerada","Padrão",27.5,52.5,1.07222519597076,1.55134809738041,-0.240611640831928,-0.334411649771404,1.4041037312359,-0.0561342351982898,0.546635443739151,0.733973540725564,0.772609215275587
"335",60.7,105.3,20,10.8,7,86.8,22,"Masculino","Ativ.Remunerada","Personalizado",21.8,51.1,-0.117743024071201,0.369068333086943,-0.0213200188078921,0.373159599115194,-0.846749578378902,1.70941987834641,0.0474249928358163,-1.03938534961808,0.291589543743203
"336",45.2,71.3,17.7,12,7,67.1,18,"Feminino","Estágio","Padrão",19.8,44,-2.23780134713446,-2.14327616603667,-0.581731941758208,0.979649241017992,-0.846749578378902,-0.336545770878919,-1.94941681077752,-1.66161653921234,-2.14786736188532
"337",53.8,80.9,17.3,9.6,6,80.3,24,"Masculino","Ativ.Remunerada","Personalizado",23.6,45.8,-1.06151092272517,-1.43390830746059,-0.679194884880001,-0.233330042787605,-1.16830005118102,1.03435507022638,1.04584589464249,-0.479377278983245,-1.52941349848654
"338",53.6,97.2,17.1,10.3,10,49.9,23,"Masculino","Ativ.Remunerada","Padrão",26.8,45.3,-1.0888665139905,-0.229460797586623,-0.727926356440898,0.120455581655695,0.117901840027442,-2.12287110928885,0.546635443739151,0.516192624367573,-1.70120623831954
"339",66.5,112.1,19.1,10.4,11,65.9,22,"Masculino","Ativ.Remunerada","Padrão",26.3,53,0.675569122623437,0.871537232911665,-0.240611640831928,0.170996385147594,0.439452312829557,-0.461173120070309,0.0474249928358163,0.360634826969008,0.944401955108582
"340",53.6,98.6,25.5,11.5,12,71.6,18,"Masculino","Estágio","Padrão",26.4,46.9,-1.0888665139905,-0.126011318210946,1.31879544911677,0.726945223558492,0.761002785631672,0.130806788588796,-1.94941681077752,0.39174638644872,-1.15146947085395
"341",59.1,108.7,24.2,12.2,16,54.6,22,"Feminino","Ativ.Remunerada","Personalizado",30.4,56.9,-0.33658775419386,0.620302782999304,1.00204088397094,1.08073084800179,2.04720467684013,-1.63474732495591,0.0474249928358163,1.63620876563724,2.28438532580594
"342",72.1,113.4,18.6,10.6,14,79.8,21,"Masculino","Estágio","Personalizado",23.2,53.9,1.44152567805274,0.96759746376051,-0.362440319734171,0.272077992131394,1.4041037312359,0.9824270080633,-0.451785458067519,-0.603823516902098,1.25362888680797
"343",71,123.4,13.3,9.8,6,88.6,23,"Feminino","Ativ.Remunerada","Personalizado",20.9,51.1,1.29106992609342,1.70652231644392,-1.65382431609794,-0.132248435803805,-1.16830005118102,1.8963609021335,0.546635443739151,-1.3193893849355,0.291589543743203
"344",52,100.8,16.6,12.8,3,63.8,21,"Masculino","Estágio","Personalizado",16.6,45.4,-1.30771124411316,0.0365521493794058,-0.84975503534314,1.38397566895319,-2.13295146958736,-0.679270981155244,-0.451785458067519,-2.65718644256316,-1.66684769035294
"345",69.8,99.3,18.2,10.3,9,73.8,25,"Feminino","Ativ.Remunerada","Personalizado",23.9,51.1,1.12693637850142,-0.0742865785231065,-0.459903262855965,0.120455581655695,-0.203648632774673,0.359290262106346,1.54505634554582,-0.386042600544107,0.291589543743203
"346",46.5,75.5,20.4,13.2,12,58,20,"Feminino","Ativ.Remunerada","Padrão",20.7,49.1,-2.0599900039098,-1.83292772790963,0.0761429243139015,1.58613888292079,0.761002785631672,-1.28163650224697,-0.950995908970854,-1.38161250389492,-0.395581415588776
"347",62.3,101.4,17.3,9.9,9,90.4,21,"Feminino","Estágio","Padrão",22.1,50.4,0.101101706051457,0.0808876405404113,-0.679194884880001,-0.0817076323119049,-0.203648632774673,2.08330192592059,-0.451785458067519,-0.946050671178941,0.0510797079770094
"348",73.2,92,28,11.2,16,77.6,26,"Masculino","Estágio","Padrão",26.4,55.2,1.59198143001207,-0.613701720981999,1.92793884362799,0.575322813082793,2.04720467684013,0.75394353454575,2.04426679644916,0.39174638644872,1.70029001037376
"349",56.8,86.4,18.9,6.9,8,65.5,19,"Masculino","Ativ.Remunerada","Padrão",24.8,52.3,-0.651177053745183,-1.02749963848471,-0.289343112392826,-1.5979317370689,-0.525199105576787,-0.502715569800773,-1.45020635987419,-0.106038565226688,0.703892119342388
"350",60.8,97.5,15.1,9.8,11,60.8,20,"Feminino","Ativ.Remunerada","Padrão",23.2,49.7,-0.104065228438536,-0.207293052006121,-1.21524107204987,-0.132248435803805,0.439452312829557,-0.99083935413372,-0.950995908970854,-0.603823516902098,-0.189430127789182
"351",66.6,114.2,19.4,10,11,68.1,24,"Masculino","Ativ.Remunerada","Personalizado",27.5,51.3,0.689246918256103,1.02671145197518,-0.167514433490583,-0.0311668288200053,0.439452312829557,-0.23268964655276,1.04584589464249,0.733973540725564,0.360306639676399
"352",59.1,72.1,16,8.5,9,67.8,22,"Feminino","Estágio","Padrão",22.8,49.3,-0.33658775419386,-2.084162177822,-0.995949450025832,-0.789278881198503,-0.203648632774673,-0.263846483850608,0.0474249928358163,-0.72826975482095,-0.326864319655579
"353",67.2,94,20.6,7.9,3,74,20,"Masculino","Estágio","Personalizado",27,50.2,0.771313692052101,-0.465916750445316,0.124874395874799,-1.0925237021499,-2.13295146958736,0.380061486971578,-0.950995908970854,0.578415743326999,-0.017637387956187
"354",61.8,101.6,20.9,11.9,7,59.8,24,"Masculino","Ativ.Remunerada","Padrão",26.8,48.5,0.032712727888126,0.0956661375940788,0.197971603216144,0.929108437526092,-0.846749578378902,-1.09469547845988,1.04584589464249,0.516192624367573,-0.60173270338837
"355",57.5,87.5,21.4,11.8,13,70.2,22,"Masculino","Ativ.Remunerada","Padrão",24.1,49,-0.55543248431652,-0.946217904689536,0.319800282118386,0.878567634034192,1.08255325843379,-0.0145917854678256,0.0474249928358163,-0.32381948158468,-0.429939963555375
"356",55.5,104.7,13.5,7.4,10,42.2,20,"Feminino","Estágio","Padrão",25.9,51.2,-0.828988396969843,0.324732841925938,-1.60509284453704,-1.3452277196094,0.117901840027442,-2.92256326660028,-0.950995908970854,0.236188589050155,0.325948091709802
"357",58.9,105.8,20.9,10.8,12,82,22,"Masculino","Ativ.Remunerada","Personalizado",26.3,51.5,-0.363943345459193,0.406014575721113,0.197971603216144,0.373159599115194,0.761002785631672,1.21091048158085,0.0474249928358163,0.360634826969008,0.429023735609598
"358",65.7,99.5,21.2,7.8,11,67,20,"Feminino","Ativ.Remunerada","Padrão",27.3,49.6,0.566146757562108,-0.059508081469438,0.27106881055749,-1.1430645056418,0.439452312829557,-0.346931383311535,-0.950995908970854,0.671750421766138,-0.223788675755781
"359",57,65.5,14.3,7.9,9,69.9,20,"Feminino","Ativ.Remunerada","Padrão",25.2,49,-0.62382146247985,-2.57185258059305,-1.41016695829346,-1.0925237021499,-0.203648632774673,-0.045748622765673,-0.950995908970854,0.0184076726921634,-0.429939963555375
"360",76.1,136,23.8,11.1,9,78.9,22,"Feminino","Estágio","Padrão",32.2,55.6,1.98863750335939,2.63756763082503,0.904577940849151,0.524782009590893,-0.203648632774673,0.888956496169758,0.0474249928358163,2.19621683627208,1.83772420224015
"361",58.8,97.1,23.1,8.6,8,62.4,23,"Masculino","Estágio","Padrão",25.2,46.2,-0.37762114109186,-0.236850046113458,0.734017790386011,-0.738738077706603,-0.525199105576787,-0.824669555211866,0.546635443739151,0.0184076726921634,-1.39197930662014
"362",68.5,109.1,29.2,12,8,64.8,22,"Masculino","Ativ.Remunerada","Personalizado",31.5,57.1,0.949125035276761,0.64985977710664,2.22032767299337,0.979649241017992,-0.525199105576787,-0.575414856829085,0.0474249928358163,1.97843591991409,2.35310242173914
"363",65.7,103.8,20.6,10.1,7,63.7,22,"Masculino","Ativ.Remunerada","Personalizado",22.8,49.9,0.566146757562108,0.25822960518443,0.124874395874799,0.0193739746718944,-0.846749578378902,-0.689656593587859,0.0474249928358163,-0.72826975482095,-0.120713031855985
"364",57.8,114.3,20.2,11.1,10,57,21,"Masculino","Estágio","Personalizado",25.2,53.4,-0.514399097418521,1.03410070050202,0.0274114527530047,0.524782009590893,0.117901840027442,-1.38549262657312,-0.451785458067519,0.0184076726921634,1.08183614697498
"365",72.4,111.4,20.4,9,8,80.1,25,"Masculino","Ativ.Remunerada","Personalizado",24.3,51.8,1.48255906495074,0.819812493223827,0.0761429243139015,-0.536574863739004,-0.525199105576787,1.01358384536115,1.54505634554582,-0.261596362625254,0.532099379509394
"366",67.8,97.1,20.3,7.7,9,68.8,22,"Masculino","Ativ.Remunerada","Personalizado",29.8,51.7,0.853380465848097,-0.236850046113458,0.0517771885334536,-1.1936053091337,-0.203648632774673,-0.159990359524449,0.0474249928358163,1.44953940875897,0.497740831542797
"367",49.8,105.3,12.6,11.8,6,63.6,19,"Masculino","Ativ.Remunerada","Personalizado",17.3,47.5,-1.60862274803182,0.369068333086943,-1.82438446656108,0.878567634034192,-1.16830005118102,-0.700042206020475,-1.45020635987419,-2.43940552620517,-0.945318183054359
"368",60.2,86.8,13.3,10.5,11,76,23,"Masculino","Estágio","Personalizado",19.6,50.3,-0.186132002234532,-0.997942644377376,-1.65382431609794,0.221537188639494,0.439452312829557,0.587773735623896,0.546635443739151,-1.72383965817177,0.0167211600104099
"369",66.1,112,19.7,9.5,11,61.1,21,"Feminino","Estágio","Personalizado",25.9,51.3,0.620857940092772,0.864147984384831,-0.0944172261492377,-0.283870846279505,0.439452312829557,-0.959682516835872,-0.451785458067519,0.236188589050155,0.360306639676399
"370",58.2,93.5,17.7,10.1,8,58.9,23,"Feminino","Ativ.Remunerada","Padrão",25.5,51.8,-0.459687914887856,-0.502862993079487,-0.581731941758208,0.0193739746718944,-0.525199105576787,-1.18816599035342,0.546635443739151,0.111742351131303,0.532099379509394
"371",70.9,133.8,20.2,12.7,8,63.9,22,"Masculino","Estágio","Padrão",22.7,55.4,1.27739213046075,2.47500416323468,0.0274114527530047,1.33343486546129,-0.525199105576787,-0.668885368722627,0.0474249928358163,-0.759381314300663,1.76900710630696
"372",58.5,76.9,11.6,8.6,12,70.2,20,"Masculino","Estágio","Personalizado",23.7,50,-0.418654527989858,-1.72947824853396,-2.06804182436557,-0.738738077706603,0.761002785631672,-0.0145917854678256,-0.950995908970854,-0.448265719503533,-0.0863544838893859
"373",53.3,93.5,14,8.5,4,61.3,20,"Masculino","Ativ.Remunerada","Padrão",21.1,51,-1.1298999008885,-0.502862993079487,-1.4832641656348,-0.789278881198503,-1.81140099678525,-0.938911291970641,-0.950995908970854,-1.25716626597607,0.257230995776603
"374",64.8,111.6,15.6,8.8,9,76.6,20,"Feminino","Ativ.Remunerada","Personalizado",24.1,51.9,0.443046596868112,0.834590990277494,-1.09341239314763,-0.637656470722803,-0.203648632774673,0.650087410219591,-0.950995908970854,-0.32381948158468,0.566457927475993
"375",60.4,107.1,23.9,6.8,6,57.5,24,"Feminino","Ativ.Remunerada","Personalizado",28.8,47.5,-0.1587764109692,0.502074806569957,0.928943676629599,-1.6484725405608,-1.16830005118102,-1.33356456441004,1.04584589464249,1.13842381396183,-0.945318183054359
"376",46.4,91.7,15.6,11.6,10,72.6,23,"Feminino","Estágio","Padrão",23.9,43.1,-2.07366779954247,-0.635869466562502,-1.09341239314763,0.777486027050392,0.117901840027442,0.234662912914955,0.546635443739151,-0.386042600544107,-2.45709429358471
"377",63.4,86,16.8,10.4,13,76.9,25,"Feminino","Ativ.Remunerada","Personalizado",22.7,49.5,0.251557458010785,-1.05705663259205,-0.801023563782244,0.170996385147594,1.08255325843379,0.68124424751744,1.54505634554582,-0.759381314300663,-0.25814722372238
"378",60,102,20.3,10.4,12,56.6,22,"Masculino","Ativ.Remunerada","Personalizado",27.5,53.3,-0.213487593499865,0.125223131701416,0.0517771885334536,0.170996385147594,0.761002785631672,-1.42703507630359,0.0474249928358163,0.733973540725564,1.04747759900838
"379",48.9,99.8,18.7,9.9,6,49.5,23,"Masculino","Ativ.Remunerada","Padrão",23.6,46.8,-1.73172290872581,-0.0373403358889357,-0.338074583953723,-0.0817076323119049,-1.16830005118102,-2.16441355901932,0.546635443739151,-0.479377278983245,-1.18582801882055
"380",56,74.9,20.6,9,11,86.6,24,"Masculino","Estágio","Padrão",24.6,44.7,-0.760599418806512,-1.87726321907064,0.124874395874799,-0.536574863739004,0.439452312829557,1.68864865348118,1.04584589464249,-0.168261684186114,-1.90735752611913
"381",65.9,100.5,29.2,8.4,11,63.2,25,"Masculino","Ativ.Remunerada","Padrão",27.3,51.7,0.593502348827441,0.0143844037989035,2.22032767299337,-0.839819684690403,0.439452312829557,-0.741584655750938,1.54505634554582,0.671750421766138,0.497740831542797
"382",59.7,102.7,15.5,11.7,11,66,22,"Masculino","Estudante","Personalizado",22.1,48.8,-0.254520980397863,0.176947871389255,-1.11777812892807,0.828026830542292,0.439452312829557,-0.450787507637694,0.0474249928358163,-0.946050671178941,-0.498657059488574
"383",60.4,102.4,18.8,7.1,7,80.4,24,"Feminino","Ativ.Remunerada","Padrão",27.2,47.6,-0.1587764109692,0.154780125808753,-0.313708848173274,-1.4968501300851,-0.846749578378902,1.044740682659,1.04584589464249,0.640638862286425,-0.910959635087759
"384",49.4,85.2,17.9,10.9,6,78.1,22,"Masculino","Estágio","Padrão",22.3,46.3,-1.66333393056248,-1.11617062080672,-0.533000470197311,0.423700402607094,-1.16830005118102,0.805871596708829,0.0474249928358163,-0.883827552219515,-1.35762075865355
"385",67.7,106.7,26,8.4,9,65.5,23,"Feminino","Ativ.Remunerada","Personalizado",29.5,49.8,0.839702670215432,0.472517812462621,1.44062412801902,-0.839819684690403,-0.203648632774673,-0.502715569800773,0.546635443739151,1.35620473031983,-0.155071579822585
"386",56.6,119.3,16.9,10.6,9,54.1,20,"Masculino","Estágio","Padrão",22.8,50.5,-0.678532645010515,1.40356312684372,-0.776657828001796,0.272077992131394,-0.203648632774673,-1.68667538711899,-0.950995908970854,-0.72826975482095,0.0854382559436088
"387",70.4,106.4,19.7,8.5,13,65.3,22,"Feminino","Estágio","Personalizado",24.3,50.2,1.20900315229742,0.450350066882119,-0.0944172261492377,-0.789278881198503,1.08255325843379,-0.523486794666005,0.0474249928358163,-0.261596362625254,-0.017637387956187
"388",58.7,84.1,23.1,9,7,73.1,22,"Feminino","Ativ.Remunerada","Padrão",24.6,50.5,-0.391298936724525,-1.1974523546019,0.734017790386011,-0.536574863739004,-0.846749578378902,0.286590975078034,0.0474249928358163,-0.168261684186114,0.0854382559436088
"389",51.2,93.9,15.8,13.5,7,81,23,"Masculino","Ativ.Remunerada","Padrão",18,44.3,-1.41713360917449,-0.47330599897215,-1.04468092158673,1.73776129339649,-0.846749578378902,1.10705435725469,0.546635443739151,-2.22162460984718,-2.04479171798553
"390",58.9,104.8,26.6,11.3,7,80.5,20,"Masculino","Ativ.Remunerada","Padrão",28.9,51.7,-0.363943345459193,0.332122090452772,1.58681854270171,0.625863616574693,-0.846749578378902,1.05512629509161,-0.950995908970854,1.16953537344155,0.497740831542797
"391",70.9,90.9,22.7,5.7,7,73.8,23,"Masculino","Ativ.Remunerada","Personalizado",27.5,52.6,1.27739213046075,-0.694983454777175,0.636554847264217,-2.2044213789717,-0.846749578378902,0.359290262106346,0.546635443739151,0.733973540725564,0.806967763242187
"392",54.6,69.8,15.7,10.3,9,64.4,23,"Masculino","Ativ.Remunerada","Personalizado",22.8,43.7,-0.952088557663839,-2.25411489393918,-1.06904665736718,0.120455581655695,-0.203648632774673,-0.616957306559547,0.546635443739151,-0.72826975482095,-2.25094300578512
"393",66.9,112.4,21.8,9.1,7,94.3,23,"Feminino","Ativ.Remunerada","Padrão",27.7,49.8,0.730280305154103,0.893704978492168,0.417263225240181,-0.486034060247104,-0.846749578378902,2.4883408107926,0.546635443739151,0.79619665968499,-0.155071579822585
"394",63.2,88.4,19.1,7.7,5,72.7,20,"Masculino","Ativ.Remunerada","Personalizado",24.5,50.7,0.224201866745453,-0.879714667948029,-0.240611640831928,-1.1936053091337,-1.48985052398313,0.245048525347572,-0.950995908970854,-0.199373243665828,0.154155351876808
"395",61,92,21.3,10.4,8,92.7,24,"Masculino","Estágio","Padrão",21.6,45.8,-0.0767096371732031,-0.613701720981999,0.295434546337938,0.170996385147594,-0.525199105576787,2.32217101187075,1.04584589464249,-1.10160846857751,-1.52941349848654
"396",73.8,121.1,19.6,10.3,11,70.5,22,"Feminino","Ativ.Remunerada","Personalizado",25.2,55.5,1.67404820380807,1.53656960032674,-0.118782961929686,0.120455581655695,0.439452312829557,0.0165650518300218,0.0474249928358163,0.0184076726921634,1.80336565427355
"397",54.6,89.2,24.3,9.3,9,67.2,22,"Masculino","Ativ.Remunerada","Padrão",28,50.1,-0.952088557663839,-0.820600679733355,1.02640661975139,-0.384952453263304,-0.203648632774673,-0.326160158446302,0.0474249928358163,0.88953133812413,-0.0519959359227864
"398",54.4,111.8,14.6,13.9,12,84.2,21,"Masculino","Ativ.Remunerada","Personalizado",18.9,48.1,-0.979444148929172,0.849369487331163,-1.33706975095211,1.93992450736409,0.761002785631672,1.4393939550984,-0.451785458067519,-1.94162057452976,-0.739166895254765
"399",70.1,82.4,17.9,5.5,11,80.3,24,"Masculino","Estágio","Padrão",25,49.3,1.16796976539942,-1.32306957955808,-0.533000470197311,-2.3055029859555,0.439452312829557,1.03435507022638,1.04584589464249,-0.0438154462672625,-0.326864319655579
"400",55.1,95,19,11.7,12,73.2,20,"Feminino","Ativ.Remunerada","Personalizado",21.1,47.2,-0.883699579500508,-0.392024265176975,-0.264977376612377,0.828026830542292,0.761002785631672,0.296976587510651,-0.950995908970854,-1.25716626597607,-1.04839382695415
"401",63.3,99,16,9.4,12,55.8,22,"Masculino","Ativ.Remunerada","Personalizado",26.6,51.4,0.237879662378119,-0.0964543241036087,-0.995949450025832,-0.334411649771404,0.761002785631672,-1.51011997576452,0.0474249928358163,0.453969505408147,0.394665187642999
"402",46.5,83.6,15.8,11.3,4,52.2,20,"Masculino","Ativ.Remunerada","Personalizado",19.8,43.9,-2.0599900039098,-1.23439859723607,-1.04468092158673,0.625863616574693,-1.81140099678525,-1.88400202333869,-0.950995908970854,-1.66161653921234,-2.18222590985192
"403",58.1,91.1,19.9,9.1,15,75.6,19,"Masculino","Estágio","Padrão",26.4,47.4,-0.473365710520522,-0.680204957723507,-0.0456857545883409,-0.486034060247104,1.72565420403802,0.546231285893432,-1.45020635987419,0.39174638644872,-0.979676731020958
"404",70,99.6,19.5,8.8,11,67.6,22,"Feminino","Estágio","Personalizado",27.7,54.4,1.15429196976675,-0.0521188329426042,-0.143148697710135,-0.637656470722803,0.439452312829557,-0.28461770871584,0.0474249928358163,0.79619665968499,1.42542162664097
"405",74,109.4,9.8,6.6,10,78.2,18,"Masculino","Ativ.Remunerada","Padrão",27.9,54.1,1.7014037950734,0.672027522687144,-2.50662506841364,-1.7495541475446,0.117901840027442,0.816257209141446,-1.94941681077752,0.858419778644416,1.32234598274117
"406",65.2,76.9,24.2,9.6,13,76.6,21,"Masculino","Estudante","Personalizado",27.7,47.8,0.497757779398777,-1.72947824853396,1.00204088397094,-0.233330042787605,1.08255325843379,0.650087410219591,-0.451785458067519,0.79619665968499,-0.842242539154563
"407",64.6,95.1,21,15,5,62.5,22,"Masculino","Ativ.Remunerada","Personalizado",20,44.1,0.415691005602779,-0.384635016650141,0.222337338996593,2.49587334577499,-1.48985052398313,-0.81428394277925,0.0474249928358163,-1.59939342025292,-2.11350881391872
"408",64.8,110.6,29.7,12,9,53.8,21,"Masculino","Estágio","Padrão",29.7,55.1,0.443046596868112,0.760698505009153,2.34215635189561,0.979649241017992,-0.203648632774673,-1.71783222441683,-0.451785458067519,1.41842784927925,1.66593146240716
"409",58.1,92.5,22.7,13.4,7,88.5,22,"Masculino","Estágio","Personalizado",22.3,47,-0.473365710520522,-0.576755478347829,0.636554847264217,1.68722048990459,-0.846749578378902,1.88597528970088,0.0474249928358163,-0.883827552219515,-1.11711092288735
"410",57.2,103.2,18.2,11.8,10,75.8,20,"Masculino","Estágio","Padrão",23.2,52,-0.596465871214518,0.213894114023426,-0.459903262855965,0.878567634034192,0.117901840027442,0.567002510758664,-0.950995908970854,-0.603823516902098,0.600816475442593
"411",77.4,106.9,31.2,12.3,13,93.1,22,"Feminino","Ativ.Remunerada","Personalizado",31.6,54.8,2.16644884658405,0.48729630951629,2.70764238860234,1.13127165149369,1.08255325843379,2.36371346160121,0.0474249928358163,2.0095474793938,1.56285581850736
"412",62.6,103.7,31.3,11.8,7,75.2,18,"Masculino","Ativ.Remunerada","Padrão",28.6,53,0.142135092949456,0.250840356657597,2.73200812438279,0.878567634034192,-0.846749578378902,0.504688836162969,-1.94941681077752,1.07620069500241,0.944401955108582
"413",56.3,109.1,15.1,11,11,68.7,23,"Masculino","Ativ.Remunerada","Personalizado",21.8,52.8,-0.719566031908514,0.64985977710664,-1.21524107204987,0.474241206098993,0.439452312829557,-0.170375971957064,0.546635443739151,-1.03938534961808,0.875684859175383
"414",59.2,98.3,21.9,8.8,7,74.6,24,"Feminino","Ativ.Remunerada","Padrão",23.9,47.9,-0.322909958561194,-0.148179063791448,0.441628961020629,-0.637656470722803,-0.846749578378902,0.442375161567273,1.04584589464249,-0.386042600544107,-0.807883991187964
"415",61.4,94.2,19.2,8.9,8,70.9,21,"Masculino","Estágio","Personalizado",26.3,50.3,-0.0219984546425385,-0.451138253391648,-0.21624590505148,-0.587115667230903,-0.525199105576787,0.0581075015604859,-0.451785458067519,0.360634826969008,0.0167211600104099
"416",61.1,63,20.7,6.8,11,49.5,24,"Feminino","Estágio","Padrão",27.3,50.1,-0.0630318415405367,-2.7565837937639,0.149240131655247,-1.6484725405608,0.439452312829557,-2.16441355901932,1.04584589464249,0.671750421766138,-0.0519959359227864
"417",62.4,98.7,20.9,10,12,80.4,22,"Masculino","Ativ.Remunerada","Padrão",24.3,53.2,0.114779501684123,-0.118622069684111,0.197971603216144,-0.0311668288200053,0.761002785631672,1.044740682659,0.0474249928358163,-0.261596362625254,1.01311905104178
"418",55.4,106,15,11.8,8,63.6,20,"Masculino","Estágio","Personalizado",19.3,49.5,-0.84266619260251,0.420793072774782,-1.23960680783032,0.878567634034192,-0.525199105576787,-0.700042206020475,-0.950995908970854,-1.81717433661091,-0.25814722372238
